36202,69
47247,190
47248,190
68535,79
69525,36
72007,216
72083,216
77871,197
82926,227
86762,150
87663,79
88038,36
88358,169
89337,79
90759,100
92186,181
101448,13
104977,79
105822,69
110914,104
118679,66
118734,66
120580,66
123867,13
124515,74
124802,66
133356,12
135401,197
14174,190
15201,216
16927,190
18794,69
18822,8
21039,70
22143,74
22415,69
29502,216
43055,214
49303,216
54370,120
61998,120
67226,36
67346,70
74790,197
82234,190
82712,8
87663,70
87671,100
91972,36
98270,69
118936,13
123875,70
125355,190
128520,74
6447,74
21060,79
22197,216
26926,36
30301,36
31299,216
33298,190
33427,63
34494,74
38459,100
43506,145
43713,13
45018,79
47549,216
47588,74
49149,13
49336,197
53049,100
57687,74
60365,150
67395,64
72409,79
72411,13
73010,150
76457,79
76895,36
81191,190
81788,13
81798,63
83568,36
84764,216
89300,114
94638,100
94858,150
99450,100
105526,197
123327,197
4044,181
9121,13
9339,193
13812,100
15337,100
36788,8
39045,8
52140,13
53154,100
57697,150
58093,8
65875,216
68529,181
70073,212
77871,192
82240,169
84537,79
85310,79
89247,171
90700,216
92403,171
96226,105
96288,212
96712,90
100452,193
102044,216
118679,171
119033,90
123964,181
124802,171
127349,19
135115,181
4502,216
16925,13
17388,97
18773,8
18890,216
19091,190
52008,150
56262,50
62271,216
66216,104
71022,216
72160,150
77943,54
87660,13
89730,36
89769,90
90630,79
105567,13
116900,13
119544,120
123322,150
132688,212
4511,169
5488,12
20759,74
21553,13
23895,97
24710,100
30892,100
39038,54
39901,36
56164,193
58133,12
65740,216
76268,216
77876,100
79301,8
80619,8
84001,190
98795,100
101440,79
101497,54
109753,12
112129,36
112956,13
4513,197
7373,216
9014,90
9844,13
12529,74
15868,197
16087,150
19321,100
33121,13
37632,69
40819,69
43698,216
47188,190
53150,74
76139,190
78026,69
86255,193
96394,190
104875,216
105546,100
109633,74
109665,190
110495,216
118381,69
120855,13
123325,13
130506,74
4474,137
8996,169
9297,90
9342,13
24744,100
26519,190
28143,190
29464,90
30841,100
31160,13
35158,100
36497,100
43696,12
51612,181
56001,192
68012,162
71353,181
71386,54
72190,192
73198,190
73820,216
74150,216
77173,150
82079,79
82431,190
82673,36
84689,181
87669,13
89304,4
93636,13
94783,40
103727,150
112104,193
116394,216
131393,171
135184,54
9144,193
9811,69
16893,36
18850,63
20784,119
32007,36
34290,192
38000,190
57895,175
58797,193
68445,13
68712,216
82573,69
84005,13
91763,100
93861,50
93868,193
101477,181
105722,216
114538,36
115723,192
123965,181
125459,192
128532,100
1554,162
7417,190
34770,190
42167,79
60306,100
90557,150
91827,190
111838,69
131459,171
13828,13
19161,69
68296,79
82683,69
84007,190
125457,13
21400,70
31135,13
69072,36
73924,36
82879,70
87912,190
105055,70
114809,13
3760,214
9507,100
9707,36
9851,79
12612,150
13771,162
18088,100
18650,36
21478,12
28580,13
28615,216
30632,193
30840,169
38473,190
42174,36
42523,100
42735,216
45520,79
47169,190
49330,13
52038,150
52086,193
54785,97
57067,74
63942,13
64455,69
78036,36
79359,190
79363,69
79471,169
82067,162
82111,162
82536,69
83552,74
84874,69
100161,216
109503,79
109617,190
115543,227
116056,79
118196,74
123326,13
125327,100
126660,193
131638,214
4804,214
9479,197
9796,69
9871,190
16937,13
17427,70
20253,100
20258,152
21395,216
21507,70
21570,13
22661,100
27702,74
31142,36
35273,74
35659,190
36208,69
39271,214
40927,74
41585,13
42701,100
42870,100
47567,74
52978,69
65449,36
67189,36
79380,190
79810,227
81868,120
81905,70
87974,69
88482,104
91964,36
94541,214
96182,13
109613,70
111831,216
118379,216
127343,190
9370,100
9438,74
13851,79
17427,79
21498,12
21560,69
29279,13
29507,13
38432,150
47201,79
47214,79
47236,190
51524,90
57190,216
59665,216
65542,12
72001,227
75867,100
76169,36
76724,150
79357,69
81884,216
91970,36
98484,19
102035,100
110447,190
116418,214
116668,216
119740,74
120839,190
127995,13
4159,214
9238,152
14752,190
16940,13
23739,216
23881,197
24866,69
28536,190
34584,70
34769,69
36010,74
45517,120
46963,74
52570,70
52802,13
54364,69
56002,197
59784,12
62001,100
68485,36
73754,36
75310,216
82047,70
83999,190
88100,69
90655,13
93358,13
97872,100
106654,68
111220,12
118194,216
120852,74
122920,150
124030,120
124385,74
128017,100
9287,152
9852,190
9857,13
18860,69
23140,13
35016,119
47219,216
49797,216
52085,13
76979,36
82021,100
82454,70
82669,69
82690,190
90482,74
90627,70
101494,120
68327,36
86380,216
89729,69
92565,69
4063,100
4508,13
9415,171
18800,69
23080,190
68382,216
131305,171
135112,181
6603,8
7345,69
15245,216
19116,216
23888,13
23899,150
30937,193
34583,79
36021,74
51093,190
51109,190
54357,69
56361,216
59790,36
59874,74
67272,150
75760,79
81861,150
82064,100
105844,36
109619,36
112226,193
114960,190
120403,162
127325,74
9803,36
52100,69
90509,181
114651,79
118966,190
9849,13
10461,190
17387,216
35658,69
52813,190
87971,69
99431,216
105851,36
116118,13
14748,13
18741,74
18942,36
20248,193
22864,63
31749,104
39260,214
44836,150
46738,104
65512,36
67169,216
67306,150
82423,190
82786,216
89661,104
89687,104
97712,70
109646,70
111830,216
114998,190
118122,216
118707,214
122919,150
123141,70
11317,190
21518,152
26233,216
41170,36
47245,70
53711,197
67206,36
68346,152
74104,13
75945,36
82145,216
82777,12
88098,19
96100,197
120419,8
134844,69
23124,13
54371,216
66776,193
73252,36
83416,171
125360,100
126040,79
9842,79
9861,190
11463,69
15220,216
19255,152
31314,36
33126,13
48866,13
56310,69
58503,100
62002,100
64436,74
76212,216
76515,190
79067,214
79201,74
80644,8
80822,63
81912,190
81930,69
83312,150
98428,152
121678,69
133269,190
7395,63
21073,3
21398,120
69129,36
74704,63
84555,190
89338,8
91776,190
96057,171
114225,36
5495,216
7430,13
13133,69
16969,36
29464,169
79151,105
83264,69
83443,32
104987,13
2010,63
9666,90
13744,181
15733,63
20916,164
21071,69
21400,79
22011,130
26191,100
26221,74
27015,216
32062,63
34316,216
34517,29
34617,162
41579,79
41636,125
68013,53
68541,181
73202,100
75698,41
76650,41
82115,193
91668,3
92705,125
111469,130
112743,99
115005,63
116111,69
120975,81
122107,55
125412,130
125430,90
125493,227
125563,4
131890,193
134149,190
135293,97
17656,193
19132,69
22413,4
23081,190
34268,193
34333,63
35868,83
44362,97
47241,216
52090,74
63585,36
68146,227
68175,162
69584,193
75249,74
79594,69
80747,8
84817,165
85208,227
90504,227
91757,100
94531,68
97889,100
111760,4
112214,74
119539,216
125461,227
995,74
13187,74
52031,150
82442,79
99459,69
104994,13
6651,8
12858,150
31136,13
47694,8
52121,193
52600,8
52723,214
54327,40
65540,216
128507,216
13772,216
21524,69
37631,190
56065,74
82430,13
98801,100
22355,100
56157,152
64944,97
76199,216
76508,190
84801,216
98417,69
104992,13
113123,74
117043,97
130016,100
6617,63
9150,227
9206,193
9624,193
9760,74
9786,69
16922,190
21382,216
24765,100
33104,190
36032,152
54558,12
57988,12
76126,53
82193,100
82888,69
86851,227
91727,214
95182,227
100468,69
128089,41
135224,193
9793,216
18905,4
67404,190
74714,69
80719,63
82432,150
89746,63
110797,100
123247,150
125509,150
135466,90
6574,63
8365,150
9362,193
11377,23
21367,13
26930,120
48005,68
51739,114
56029,133
67251,100
68592,55
68824,104
72454,104
84512,193
94999,104
112209,216
115764,81
116044,190
116119,74
119779,68
120704,97
9732,150
9889,152
51827,216
69578,193
81911,145
5809,36
6588,50
9854,79
21063,69
26526,100
34303,54
57741,12
72125,216
73723,69
75971,190
89317,29
91135,90
91744,32
93627,100
96060,105
114886,100
115743,77
117624,150
119649,95
124732,9
132015,109
132730,212
9682,150
13719,216
16892,69
27007,36
106770,190
130046,13
4503,197
7376,36
7877,227
9917,13
26915,36
28005,63
28571,162
34599,162
38799,100
39019,8
41167,8
59213,41
75987,169
90649,190
92021,97
109737,13
994,69
1544,114
4138,203
7470,50
9188,69
13795,192
13804,192
13847,79
15940,212
17643,163
32004,12
33161,36
33231,97
35166,182
36195,95
38464,193
47695,97
51128,121
56694,99
65964,8
68149,181
68256,54
69498,125
70677,109
72390,217
73958,12
74717,114
82072,193
82679,36
83229,69
83433,25
84507,54
84853,162
86265,29
86391,216
88538,216
93054,185
94573,150
94600,77
96823,157
101490,192
111237,8
115789,50
116083,81
117866,2
123240,64
123505,207
124760,199
128506,190
130573,41
134542,23
134849,135
9804,69
15274,216
116042,74
6564,181
15308,169
21427,36
23893,162
28404,41
29095,207
33118,152
53695,133
71020,95
79487,81
80565,100
85191,50
92816,92
93378,152
95287,109
106830,90
121837,64
125346,105
6769,212
7457,63
8995,9
23736,46
34383,13
39167,14
57895,185
68432,79
70644,109
75915,114
78928,171
79792,23
83528,94
93349,8
96396,69
111922,68
115784,4
116082,53
119689,69
120186,50
120561,69
131564,25
131868,55
134347,90
9846,152
9933,190
9947,36
12614,100
21567,190
22403,13
67344,13
68567,190
90662,13
98401,69
125461,181
8709,70
28571,69
51082,13
71043,74
113834,92
23480,100
91419,69
105640,190
21035,70
26937,74
81900,152
109650,216
19200,69
646,216
21049,70
90631,70
9319,193
18951,216
22330,152
29280,79
30954,13
39013,190
84496,190
107847,100
134727,90
31191,100
52135,13
68271,36
70903,90
82766,90
89357,175
110815,13
114815,97
119924,216
29514,190
109645,13
17777,13
23053,190
31494,217
32072,97
47162,150
68442,12
71728,81
74098,181
116024,100
118278,193
124756,69
13710,74
16871,74
105639,190
98367,216
79479,8
79594,162
3768,162
14749,13
16997,36
20696,100
21413,79
31437,36
31707,193
36393,94
39364,109
43804,193
53692,136
54176,119
65714,216
72384,171
82897,120
88016,190
92181,69
105670,216
6591,181
9654,100
36319,69
58817,120
68177,162
80100,104
82742,175
89700,104
90507,23
120859,193
9354,36
22100,69
34956,79
45056,216
67250,19
82742,185
118290,79
135177,97
105055,79
77945,36
28140,8
113936,216
132691,105
9070,40
119776,13
24700,40
75840,216
79299,40
20366,216
40904,36
93676,13
42919,190
46543,190
10064,92
12150,74
19879,74
19959,74
22771,74
30041,74
30132,74
40383,74
40402,12
48586,74
60755,74
61109,74
75472,92
92103,92
98203,92
100135,92
111880,92
120241,146
120266,92
120784,74
122404,74
10483,79
37988,79
38030,69
41224,19
125697,69
34199,69
48132,69
134974,69
26377,69
39283,69
48179,69
74165,69
134619,69
134966,69
2570,69
5101,69
17738,74
